Quarter,Category,Name,End Amount,End Cost
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 2",1,5069.7
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Кресло офисное, тип 1",1,6966.0
20224,21.36,"Диван двухместный, экокожа, черный",1,7900.05
20224,21.36,"Диван двухместный, экокожа, черный",1,7900.05
20224,21.36,Стремянка алюминиевая Krause Monto 5 ступеней (арт. 128959),1,4540.8
20224,21.36,Фотолюминесцентный план эвакуации,1,2846.67
20224,21.36,Фотолюминесцентный план эвакуации,1,2846.67
20224,21.36,Фотолюминесцентный план эвакуации,1,2846.66
20224,21.36,"Конференц-кресло с подлокотниками, экокожа, белый",1,4926.51
20224,21.36,"Конференц-кресло с подлокотниками, экокожа, белый",1,4926.51
20224,21.36,"Конференц-кресло с подлокотниками, экокожа, белый",1,4926.51
20224,21.36,"Конференц-кресло с подлокотниками, экокожа, белый",1,4926.51
20224,21.36,"Конференц-кресло с подлокотниками, экокожа, белый",1,4926.51
20224,21.36,"Конференц-кресло с подлокотниками, экокожа, белый",1,4926.51
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Тумба мобильная,1,6643.0
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
20224,21.36,Станция рабочая на два рабочих места (друг напротив друга),1,12472.5
