name,warehouse_amount,warehouse_cost,category,start_amount_20221,start_cost_20221,plus_amount_20221,plus_cost_20221,minus_amount_2021,minus_cost_20221,end_amount_20221,end_cost_20221,Code,Measure,start_amount_20222,start_cost_20222,plus_amount_20222,plus_cost_20222,minus_amount_20222,minus_cost_20222,end_amount_20222,end_cost_20222,start_amount_20223,start_cost_20223,plus_amount_20223,plus_cost_20223,minus_amount_2023,minus_cost_20223,end_amount_20223,end_cost_20223,start_amount_20224,start_cost_20224,plus_amount_20224,plus_cost_20224,minus_amount_2024,minus_cost_20224,end_amount_20224,end_cost_20224
Шкаф 92х44,5,0.0,101.36,5.0,77500.0,0.0,0.0,0.0,0.0,5.0,77500.0,02-0000000017,ед,5.0,77500.0,0.0,0.0,0.0,0.0,5.0,77500.0,5.0,77500.0,0.0,0.0,0.0,0.0,5.0,77500.0,5.0,77500.0,0.0,0.0,0.0,0.0,5.0,77500.0
Шкаф BRANDMAUER BM1993 KL,2,44433.2,101.36,2.0,148290.65,0.0,0.0,0.0,0.0,2.0,148290.65,02-0000000017,ед,2.0,148290.65,0.0,0.0,0.0,0.0,2.0,148290.65,2.0,148290.65,0.0,0.0,0.0,0.0,2.0,148290.65,2.0,148290.65,0.0,0.0,0.0,0.0,2.0,148290.65
Шкаф KAD14,2,14071.5,21.36,2.0,14071.5,0.0,0.0,0.0,0.0,2.0,14071.5,02-0000000017,ед,2.0,14071.5,0.0,0.0,0.0,0.0,2.0,14071.5,2.0,14071.5,0.0,0.0,0.0,0.0,2.0,14071.5,2.0,14071.5,0.0,0.0,0.0,0.0,2.0,14071.5
Шкаф OMLD760,6,24408.6,21.36,6.0,24408.6,0.0,0.0,0.0,0.0,6.0,24408.6,02-0000000017,ед,6.0,24408.6,0.0,0.0,0.0,0.0,6.0,24408.6,6.0,24408.6,0.0,0.0,0.0,0.0,6.0,24408.6,6.0,24408.6,0.0,0.0,0.0,0.0,6.0,24408.6
Шкаф TLC 851 Кабинет для руководства,1,0.0,101.36,1.0,10400.0,0.0,0.0,0.0,0.0,1.0,10400.0,02-0000000017,ед,1.0,10400.0,0.0,0.0,0.0,0.0,1.0,10400.0,1.0,10400.0,0.0,0.0,0.0,0.0,1.0,10400.0,1.0,10400.0,0.0,0.0,0.0,0.0,1.0,10400.0
Шкаф Valberg BM1993 KL огнестойкий,1,48860.1,101.36,1.0,62910.0,0.0,0.0,0.0,0.0,1.0,62910.0,02-0000000017,ед,1.0,62910.0,0.0,0.0,0.0,0.0,1.0,62910.0,1.0,62910.0,0.0,0.0,0.0,0.0,1.0,62910.0,1.0,62910.0,0.0,0.0,0.0,0.0,1.0,62910.0
Шкаф архивный NL 1860х850х400,4,0.0,101.36,4.0,53100.0,0.0,0.0,0.0,0.0,4.0,53100.0,02-0000000017,ед,4.0,53100.0,0.0,0.0,0.0,0.0,4.0,53100.0,4.0,53100.0,0.0,0.0,0.0,0.0,4.0,53100.0,4.0,53100.0,0.0,0.0,0.0,0.0,4.0,53100.0
Шкаф архивный NL 1860х850х500,8,0.0,101.36,8.0,120360.0,0.0,0.0,0.0,0.0,8.0,120360.0,02-0000000017,ед,8.0,120360.0,0.0,0.0,0.0,0.0,8.0,120360.0,8.0,120360.0,0.0,0.0,0.0,0.0,8.0,120360.0,8.0,120360.0,0.0,0.0,0.0,0.0,8.0,120360.0
Шкаф высокий Geradom GD1123,41,0.0,101.36,41.0,422300.0,0.0,0.0,0.0,0.0,41.0,422300.0,02-0000000017,ед,41.0,422300.0,0.0,0.0,0.0,0.0,41.0,422300.0,41.0,422300.0,0.0,0.0,0.0,0.0,41.0,422300.0,41.0,422300.0,0.0,0.0,0.0,0.0,41.0,422300.0
Шкаф гардероб,18,82695.24,21.36,18.0,82695.24,0.0,0.0,0.0,0.0,18.0,82695.24,02-0000000017,ед,18.0,82695.24,0.0,0.0,0.0,0.0,18.0,82695.24,18.0,82695.24,0.0,0.0,0.0,0.0,18.0,82695.24,18.0,82695.24,0.0,0.0,0.0,0.0,18.0,82695.24
Шкаф глухой,154,749581.1,101.36,154.0,871258.1000000001,0.0,0.0,0.0,0.0,154.0,871258.1000000001,02-0000000017,ед,154.0,871258.1000000001,0.0,0.0,0.0,0.0,154.0,871258.1000000001,154.0,871258.1000000001,0.0,0.0,0.0,0.0,154.0,871258.1000000001,154.0,871258.1000000001,0.0,0.0,0.0,0.0,154.0,871258.1000000001
Шкаф деревянный для документов,72,312272.68,101.36,72.0,558019.88,0.0,0.0,0.0,0.0,72.0,558019.88,02-0000000017,ед,72.0,558019.88,0.0,0.0,0.0,0.0,72.0,558019.88,72.0,558019.88,0.0,0.0,0.0,0.0,72.0,558019.88,72.0,558019.88,0.0,0.0,0.0,0.0,72.0,558019.88
Шкаф для бумаг комб БОНД венге,1,0.0,101.36,1.0,25618.0,0.0,0.0,0.0,0.0,1.0,25618.0,02-0000000017,ед,1.0,25618.0,0.0,0.0,0.0,0.0,1.0,25618.0,1.0,25618.0,0.0,0.0,0.0,0.0,1.0,25618.0,1.0,25618.0,0.0,0.0,0.0,0.0,1.0,25618.0
Шкаф для документов,13,87084.0,101.36,13.0,116873.1,0.0,0.0,0.0,0.0,13.0,116873.1,02-0000000017,ед,13.0,116873.1,0.0,0.0,0.0,0.0,13.0,116873.1,13.0,116873.1,0.0,0.0,0.0,0.0,13.0,116873.1,13.0,116873.1,0.0,0.0,0.0,0.0,13.0,116873.1
Шкаф для документов персонал тип 1,39,0.0,101.36,39.0,1019455.71,0.0,0.0,0.0,0.0,39.0,1019455.71,02-0000000017,ед,39.0,1019455.71,0.0,0.0,0.0,0.0,39.0,1019455.71,39.0,1019455.71,0.0,0.0,0.0,0.0,39.0,1019455.71,39.0,1019455.71,0.0,0.0,0.0,0.0,39.0,1019455.71
Шкаф для документов руководителя,11,0.0,101.36,11.0,306601.13,0.0,0.0,0.0,0.0,11.0,306601.13,02-0000000017,ед,11.0,306601.13,0.0,0.0,0.0,0.0,11.0,306601.13,11.0,306601.13,0.0,0.0,0.0,0.0,11.0,306601.13,11.0,306601.13,0.0,0.0,0.0,0.0,11.0,306601.13
Шкаф для ключей Onix К48 серый на 48 ключей,25,38959.5,21.36,25.0,38959.5,0.0,0.0,0.0,0.0,25.0,38959.5,02-0000000017,ед,25.0,38959.5,0.0,0.0,0.0,0.0,25.0,38959.5,25.0,38959.5,0.0,0.0,0.0,0.0,25.0,38959.5,25.0,38959.5,0.0,0.0,0.0,0.0,25.0,38959.5
Шкаф для одежды БОНД венге,1,0.0,101.36,1.0,14539.0,0.0,0.0,0.0,0.0,1.0,14539.0,02-0000000017,ед,1.0,14539.0,0.0,0.0,0.0,0.0,1.0,14539.0,1.0,14539.0,0.0,0.0,0.0,0.0,1.0,14539.0,1.0,14539.0,0.0,0.0,0.0,0.0,1.0,14539.0
Шкаф картотечный металлический Практик AFC04 для документов А4 4 отделения,6,58519.799999999996,21.36,6.0,58519.799999999996,0.0,0.0,0.0,0.0,6.0,58519.799999999996,02-0000000017,ед,6.0,58519.799999999996,0.0,0.0,0.0,0.0,6.0,58519.799999999996,6.0,58519.799999999996,0.0,0.0,0.0,0.0,6.0,58519.799999999996,6.0,58519.799999999996,0.0,0.0,0.0,0.0,6.0,58519.799999999996
Шкаф комбинированный,20,0.0,101.36,20.0,179025.0,0.0,0.0,0.0,0.0,20.0,179025.0,02-0000000017,ед,20.0,179025.0,0.0,0.0,0.0,0.0,20.0,179025.0,20.0,179025.0,0.0,0.0,0.0,0.0,20.0,179025.0,20.0,179025.0,0.0,0.0,0.0,0.0,20.0,179025.0
Шкаф комбинированный глубокий для кабинета руководителя,2,0.0,101.36,2.0,49772.46,0.0,0.0,0.0,0.0,2.0,49772.46,02-0000000017,ед,2.0,49772.46,0.0,0.0,0.0,0.0,2.0,49772.46,2.0,49772.46,0.0,0.0,0.0,0.0,2.0,49772.46,2.0,49772.46,0.0,0.0,0.0,0.0,2.0,49772.46
Шкаф медицинский,1,0.0,101.36,1.0,7171.45,0.0,0.0,0.0,0.0,1.0,7171.45,02-0000000017,ед,1.0,7171.45,0.0,0.0,0.0,0.0,1.0,7171.45,1.0,7171.45,0.0,0.0,0.0,0.0,1.0,7171.45,1.0,7171.45,0.0,0.0,0.0,0.0,1.0,7171.45
Шкаф металлический для документов ПРАКТИК SL150T в1490ш460r340мм32кг,1,8058.68,21.36,1.0,8058.68,0.0,0.0,0.0,0.0,1.0,8058.68,02-0000000017,ед,1.0,8058.68,0.0,0.0,0.0,0.0,1.0,8058.68,1.0,8058.68,0.0,0.0,0.0,0.0,1.0,8058.68,1.0,8058.68,0.0,0.0,0.0,0.0,1.0,8058.68
Шкаф металлический огнестойкий BRANDMAUER BM 1993 RL 1950х930х520 мм,1,52499.0,101.36,1.0,72915.2,0.0,0.0,0.0,0.0,1.0,72915.2,02-0000000017,ед,1.0,72915.2,0.0,0.0,0.0,0.0,1.0,72915.2,1.0,72915.2,0.0,0.0,0.0,0.0,1.0,72915.2,1.0,72915.2,0.0,0.0,0.0,0.0,1.0,72915.2
Шкаф навесной,7,14561.399999999998,21.36,7.0,14561.4,0.0,0.0,0.0,0.0,7.0,14561.4,02-0000000017,ед,7.0,14561.4,0.0,0.0,0.0,0.0,7.0,14561.4,7.0,14561.4,0.0,0.0,0.0,0.0,7.0,14561.4,7.0,14561.4,0.0,0.0,0.0,0.0,7.0,14561.4
Шкаф напольный,5,0.0,101.36,5.0,23806.65,0.0,0.0,0.0,0.0,5.0,23806.65,02-0000000017,ед,5.0,23806.65,0.0,0.0,0.0,0.0,5.0,23806.65,5.0,23806.65,0.0,0.0,0.0,0.0,5.0,23806.65,5.0,23806.65,0.0,0.0,0.0,0.0,5.0,23806.65
Шкаф низкий Geradom GD1171,16,0.0,101.36,16.0,79040.0,0.0,0.0,0.0,0.0,16.0,79040.0,02-0000000017,ед,16.0,79040.0,0.0,0.0,0.0,0.0,16.0,79040.0,16.0,79040.0,0.0,0.0,0.0,0.0,16.0,79040.0,16.0,79040.0,0.0,0.0,0.0,0.0,16.0,79040.0
Шкаф низкий для кабинета руководителя,5,18806.03,101.36,5.0,105542.69,0.0,0.0,0.0,0.0,5.0,105542.69,02-0000000017,ед,5.0,105542.69,0.0,0.0,0.0,0.0,5.0,105542.69,5.0,105542.69,0.0,0.0,0.0,0.0,5.0,105542.69,5.0,105542.69,0.0,0.0,0.0,0.0,5.0,105542.69
Шкаф однодверный навесной,8,52448.0,101.36,8.0,73228.0,0.0,0.0,0.0,0.0,8.0,73228.0,02-0000000017,ед,8.0,73228.0,0.0,0.0,0.0,0.0,8.0,73228.0,8.0,73228.0,0.0,0.0,0.0,0.0,8.0,73228.0,8.0,73228.0,0.0,0.0,0.0,0.0,8.0,73228.0
Шкаф с 2 створками,2,0.0,101.36,2.0,26700.0,0.0,0.0,0.0,0.0,2.0,26700.0,02-0000000017,ед,2.0,26700.0,0.0,0.0,0.0,0.0,2.0,26700.0,2.0,26700.0,0.0,0.0,0.0,0.0,2.0,26700.0,2.0,26700.0,0.0,0.0,0.0,0.0,2.0,26700.0
Шкаф с дверьми Тип 7,12,0.0,101.36,12.0,253698.12,0.0,0.0,0.0,0.0,12.0,253698.12,02-0000000017,ед,12.0,253698.12,0.0,0.0,0.0,0.0,12.0,253698.12,12.0,253698.12,0.0,0.0,0.0,0.0,12.0,253698.12,12.0,253698.12,0.0,0.0,0.0,0.0,12.0,253698.12
Шкаф с дверьми купе Тип 1,6,0.0,101.36,6.0,125675.04,0.0,0.0,0.0,0.0,6.0,125675.04,02-0000000017,ед,6.0,125675.04,0.0,0.0,0.0,0.0,6.0,125675.04,6.0,125675.04,0.0,0.0,0.0,0.0,6.0,125675.04,6.0,125675.04,0.0,0.0,0.0,0.0,6.0,125675.04
Шкаф с дверьми купе Тип 2,3,0.0,101.36,3.0,64800.36,0.0,0.0,0.0,0.0,3.0,64800.36,02-0000000017,ед,3.0,64800.36,0.0,0.0,0.0,0.0,3.0,64800.36,3.0,64800.36,0.0,0.0,0.0,0.0,3.0,64800.36,3.0,64800.36,0.0,0.0,0.0,0.0,3.0,64800.36
Шкаф с дверьми купе Тип 3,39,0.0,101.36,39.0,615124.38,0.0,0.0,0.0,0.0,39.0,615124.38,02-0000000017,ед,39.0,615124.38,0.0,0.0,0.0,0.0,39.0,615124.38,39.0,615124.38,0.0,0.0,0.0,0.0,39.0,615124.38,39.0,615124.38,0.0,0.0,0.0,0.0,39.0,615124.38
Шкаф с дверьми купе Тип 4,5,0.0,101.36,5.0,82638.05,0.0,0.0,0.0,0.0,5.0,82638.05,02-0000000017,ед,5.0,82638.05,0.0,0.0,0.0,0.0,5.0,82638.05,5.0,82638.05,0.0,0.0,0.0,0.0,5.0,82638.05,5.0,82638.05,0.0,0.0,0.0,0.0,5.0,82638.05
Шкаф с дверьми купе Тип 5,4,0.0,101.36,4.0,65692.96,0.0,0.0,0.0,0.0,4.0,65692.96,02-0000000017,ед,4.0,65692.96,0.0,0.0,0.0,0.0,4.0,65692.96,4.0,65692.96,0.0,0.0,0.0,0.0,4.0,65692.96,4.0,65692.96,0.0,0.0,0.0,0.0,4.0,65692.96
Шкаф с дверьми купе Тип 6,28,0.0,101.36,28.0,463569.12,0.0,0.0,0.0,0.0,28.0,463569.12,02-0000000017,ед,28.0,463569.12,0.0,0.0,0.0,0.0,28.0,463569.12,28.0,463569.12,0.0,0.0,0.0,0.0,28.0,463569.12,28.0,463569.12,0.0,0.0,0.0,0.0,28.0,463569.12
Шкаф с двумя распашными дверями,1,5868.39,21.36,1.0,5868.39,0.0,0.0,0.0,0.0,1.0,5868.39,02-0000000017,ед,1.0,5868.39,0.0,0.0,0.0,0.0,1.0,5868.39,1.0,5868.39,0.0,0.0,0.0,0.0,1.0,5868.39,1.0,5868.39,0.0,0.0,0.0,0.0,1.0,5868.39
Шкаф с одной дверью,1,4674.5,21.36,1.0,4674.5,0.0,0.0,0.0,0.0,1.0,4674.5,02-0000000017,ед,1.0,4674.5,0.0,0.0,0.0,0.0,1.0,4674.5,1.0,4674.5,0.0,0.0,0.0,0.0,1.0,4674.5,1.0,4674.5,0.0,0.0,0.0,0.0,1.0,4674.5
Шкаф с тремя выдвижными ящиками,1,6345.95,21.36,1.0,6345.95,0.0,0.0,0.0,0.0,1.0,6345.95,02-0000000017,ед,1.0,6345.95,0.0,0.0,0.0,0.0,1.0,6345.95,1.0,6345.95,0.0,0.0,0.0,0.0,1.0,6345.95,1.0,6345.95,0.0,0.0,0.0,0.0,1.0,6345.95
Шкаф с тремя ящиками,1,7659.23,21.36,1.0,7659.23,0.0,0.0,0.0,0.0,1.0,7659.23,02-0000000017,ед,1.0,7659.23,0.0,0.0,0.0,0.0,1.0,7659.23,1.0,7659.23,0.0,0.0,0.0,0.0,1.0,7659.23,1.0,7659.23,0.0,0.0,0.0,0.0,1.0,7659.23
Шкаф средний Geradom GD1175,20,0.0,101.36,20.0,113000.0,0.0,0.0,0.0,0.0,20.0,113000.0,02-0000000017,ед,20.0,113000.0,0.0,0.0,0.0,0.0,20.0,113000.0,20.0,113000.0,0.0,0.0,0.0,0.0,20.0,113000.0,20.0,113000.0,0.0,0.0,0.0,0.0,20.0,113000.0
Шкаф средний узкий,2,16062.56,21.36,2.0,16062.56,0.0,0.0,0.0,0.0,2.0,16062.56,02-0000000017,ед,2.0,16062.56,0.0,0.0,0.0,0.0,2.0,16062.56,2.0,16062.56,0.0,0.0,0.0,0.0,2.0,16062.56,2.0,16062.56,0.0,0.0,0.0,0.0,2.0,16062.56
Шкаф средний широкий,41,0.0,101.36,41.0,435904.62,0.0,0.0,0.0,0.0,41.0,435904.62,02-0000000017,ед,41.0,435904.62,0.0,0.0,0.0,0.0,41.0,435904.62,41.0,435904.62,0.0,0.0,0.0,0.0,41.0,435904.62,41.0,435904.62,0.0,0.0,0.0,0.0,41.0,435904.62
Шкаф универсальный,15,0.0,101.36,15.0,89969.09999999999,0.0,0.0,0.0,0.0,15.0,89969.09999999999,02-0000000017,ед,15.0,89969.09999999999,0.0,0.0,0.0,0.0,15.0,89969.09999999999,15.0,89969.09999999999,0.0,0.0,0.0,0.0,15.0,89969.09999999999,15.0,89969.09999999999,0.0,0.0,0.0,0.0,15.0,89969.09999999999
Шкаф универсальный однодверный,1,0.0,101.36,1.0,31593.12,0.0,0.0,0.0,0.0,1.0,31593.12,02-0000000017,ед,1.0,31593.12,0.0,0.0,0.0,0.0,1.0,31593.12,1.0,31593.12,0.0,0.0,0.0,0.0,1.0,31593.12,1.0,31593.12,0.0,0.0,0.0,0.0,1.0,31593.12
Шкафвитрина,1,0.0,101.36,1.0,38590.02,0.0,0.0,0.0,0.0,1.0,38590.02,02-0000000017,ед,1.0,38590.02,0.0,0.0,0.0,0.0,1.0,38590.02,1.0,38590.02,0.0,0.0,0.0,0.0,1.0,38590.02,1.0,38590.02,0.0,0.0,0.0,0.0,1.0,38590.02
Шкафвитрина узкий,2,0.0,101.36,2.0,81881.16,0.0,0.0,0.0,0.0,2.0,81881.16,02-0000000017,ед,2.0,81881.16,0.0,0.0,0.0,0.0,2.0,81881.16,2.0,81881.16,0.0,0.0,0.0,0.0,2.0,81881.16,2.0,81881.16,0.0,0.0,0.0,0.0,2.0,81881.16
Шкафкупе,40,0.0,101.36,40.0,588602.9,0.0,0.0,0.0,0.0,40.0,588602.9,02-0000000017,ед,40.0,588602.9,0.0,0.0,0.0,0.0,40.0,588602.9,40.0,588602.9,0.0,0.0,0.0,0.0,40.0,588602.9,40.0,588602.9,0.0,0.0,0.0,0.0,40.0,588602.9
Шкафкупе  1 зеркальный накладная  40,1,0.0,101.36,1.0,39669.59,0.0,0.0,0.0,0.0,1.0,39669.59,02-0000000017,ед,1.0,39669.59,0.0,0.0,0.0,0.0,1.0,39669.59,1.0,39669.59,0.0,0.0,0.0,0.0,1.0,39669.59,1.0,39669.59,0.0,0.0,0.0,0.0,1.0,39669.59
Шкафкупе  1 зеркальный накладная  41,1,0.0,101.36,1.0,39704.74,0.0,0.0,0.0,0.0,1.0,39704.74,02-0000000017,ед,1.0,39704.74,0.0,0.0,0.0,0.0,1.0,39704.74,1.0,39704.74,0.0,0.0,0.0,0.0,1.0,39704.74,1.0,39704.74,0.0,0.0,0.0,0.0,1.0,39704.74
Шкафкупе  2 зеркальный накладная  40,1,17235.01,101.36,1.0,60322.81,0.0,0.0,0.0,0.0,1.0,60322.81,02-0000000017,ед,1.0,60322.81,0.0,0.0,0.0,0.0,1.0,60322.81,1.0,60322.81,0.0,0.0,0.0,0.0,1.0,60322.81,1.0,60322.81,0.0,0.0,0.0,0.0,1.0,60322.81
Шкафкупе  2 зеркальный накладная  41,1,14921.43,101.36,1.0,52225.23,0.0,0.0,0.0,0.0,1.0,52225.23,02-0000000017,ед,1.0,52225.23,0.0,0.0,0.0,0.0,1.0,52225.23,1.0,52225.23,0.0,0.0,0.0,0.0,1.0,52225.23,1.0,52225.23,0.0,0.0,0.0,0.0,1.0,52225.23
Шкафкупе  4 зеркальный,1,20982.7,101.36,1.0,73440.1,0.0,0.0,0.0,0.0,1.0,73440.1,02-0000000017,ед,1.0,73440.1,0.0,0.0,0.0,0.0,1.0,73440.1,1.0,73440.1,0.0,0.0,0.0,0.0,1.0,73440.1,1.0,73440.1,0.0,0.0,0.0,0.0,1.0,73440.1
Шкафкупе  4 зеркальный накладная  42,1,18613.56,101.36,1.0,65147.16,0.0,0.0,0.0,0.0,1.0,65147.16,02-0000000017,ед,1.0,65147.16,0.0,0.0,0.0,0.0,1.0,65147.16,1.0,65147.16,0.0,0.0,0.0,0.0,1.0,65147.16,1.0,65147.16,0.0,0.0,0.0,0.0,1.0,65147.16
Шкафкупе  5 зеркальный накладная  44,1,17375.35,101.36,1.0,60814.15,0.0,0.0,0.0,0.0,1.0,60814.15,02-0000000017,ед,1.0,60814.15,0.0,0.0,0.0,0.0,1.0,60814.15,1.0,60814.15,0.0,0.0,0.0,0.0,1.0,60814.15,1.0,60814.15,0.0,0.0,0.0,0.0,1.0,60814.15
Шкафкупе  5 зеркальный накладная  45,1,17429.5,101.36,1.0,61002.7,0.0,0.0,0.0,0.0,1.0,61002.7,02-0000000017,ед,1.0,61002.7,0.0,0.0,0.0,0.0,1.0,61002.7,1.0,61002.7,0.0,0.0,0.0,0.0,1.0,61002.7,1.0,61002.7,0.0,0.0,0.0,0.0,1.0,61002.7
Шкафкупе Geradom GD1134,7,0.0,101.36,7.0,114800.0,0.0,0.0,0.0,0.0,7.0,114800.0,02-0000000017,ед,7.0,114800.0,0.0,0.0,0.0,0.0,7.0,114800.0,7.0,114800.0,0.0,0.0,0.0,0.0,7.0,114800.0,7.0,114800.0,0.0,0.0,0.0,0.0,7.0,114800.0
Шкафкупе встроенный,2,0.0,101.36,2.0,130461.36,0.0,0.0,0.0,0.0,2.0,130461.36,02-0000000017,ед,2.0,130461.36,0.0,0.0,0.0,0.0,2.0,130461.36,2.0,130461.36,0.0,0.0,0.0,0.0,2.0,130461.36,2.0,130461.36,0.0,0.0,0.0,0.0,2.0,130461.36
Шкафкупе встроенный зеркальный,1,0.0,101.36,1.0,41744.64,0.0,0.0,0.0,0.0,1.0,41744.64,02-0000000017,ед,1.0,41744.64,0.0,0.0,0.0,0.0,1.0,41744.64,1.0,41744.64,0.0,0.0,0.0,0.0,1.0,41744.64,1.0,41744.64,0.0,0.0,0.0,0.0,1.0,41744.64
Шкафкупе низкий,73,348061.08,101.36,73.0,382593.08,0.0,0.0,0.0,0.0,73.0,382593.08,02-0000000017,ед,73.0,382593.08,0.0,0.0,0.0,0.0,73.0,382593.08,73.0,382593.08,0.0,0.0,0.0,0.0,73.0,382593.08,73.0,382593.08,0.0,0.0,0.0,0.0,73.0,382593.08
Шкафкупе низкий ТАНДЕМ,1,0.0,101.36,1.0,6903.8,0.0,0.0,0.0,0.0,1.0,6903.8,02-0000000017,ед,1.0,6903.8,0.0,0.0,0.0,0.0,1.0,6903.8,1.0,6903.8,0.0,0.0,0.0,0.0,1.0,6903.8,1.0,6903.8,0.0,0.0,0.0,0.0,1.0,6903.8
Шкафкупе средний,44,213220.8,101.36,44.0,276813.3,0.0,0.0,0.0,0.0,44.0,276813.3,02-0000000017,ед,44.0,276813.3,0.0,0.0,0.0,0.0,44.0,276813.3,44.0,276813.3,0.0,0.0,0.0,0.0,44.0,276813.3,44.0,276813.3,0.0,0.0,0.0,0.0,44.0,276813.3
Шлифмашина угловая  Зубр УШМ1251100,1,1962.25,21.36,1.0,1962.25,0.0,0.0,0.0,0.0,1.0,1962.25,02-0000000017,ед,1.0,1962.25,0.0,0.0,0.0,0.0,1.0,1962.25,1.0,1962.25,0.0,0.0,0.0,0.0,1.0,1962.25,1.0,1962.25,0.0,0.0,0.0,0.0,1.0,1962.25
Шпатель KRAFTOOL 10035100,1,420.32,105.36,0.0,0.0,2.0,840.64,0.0,0.0,2.0,840.64,02-000000002962,шт,2.0,840.64,0.0,0.0,0.0,0.0,2.0,840.64,2.0,840.64,0.0,0.0,0.0,0.0,2.0,840.64,2.0,840.64,0.0,0.0,1.0,420.32,1.0,420.32
Штангенциркуль 150мм TOREX 31C615,1,579.64,105.36,1.0,579.64,0.0,0.0,0.0,0.0,1.0,579.64,02-000000001337,шт,1.0,579.64,0.0,0.0,0.0,0.0,1.0,579.64,1.0,579.64,0.0,0.0,0.0,0.0,1.0,579.64,1.0,579.64,0.0,0.0,0.0,0.0,1.0,579.64
Шторы рулонные стандартные,38,93135.34,21.36,38.0,93135.34,0.0,0.0,0.0,0.0,38.0,93135.34,02-0000000017,ед,38.0,93135.34,0.0,0.0,0.0,0.0,38.0,93135.34,38.0,93135.34,0.0,0.0,0.0,0.0,38.0,93135.34,38.0,93135.34,0.0,0.0,0.0,0.0,38.0,93135.34
Шурупкрюк HS 660,26,434.2,105.36,26.0,434.2,0.0,0.0,0.0,0.0,26.0,434.2,02-000000001372,шт,26.0,434.2,0.0,0.0,0.0,0.0,26.0,434.2,26.0,434.2,0.0,0.0,0.0,0.0,26.0,434.2,26.0,434.2,0.0,0.0,0.0,0.0,26.0,434.2
Шуруповерт аккумуляторный Metabo BS 18 602207500,2,13760.8,21.36,2.0,13760.8,0.0,0.0,0.0,0.0,2.0,13760.8,02-0000000017,ед,2.0,13760.8,0.0,0.0,0.0,0.0,2.0,13760.8,2.0,13760.8,0.0,0.0,0.0,0.0,2.0,13760.8,2.0,13760.8,0.0,0.0,0.0,0.0,2.0,13760.8
ЭРА настольный светильник NLED4505WW белый 1272,38,29635.82,21.36,40.0,31195.6,0.0,0.0,0.0,0.0,40.0,31195.6,02-0000000017,ед,40.0,31195.6,0.0,0.0,0.0,0.0,40.0,31195.6,40.0,31195.6,0.0,0.0,0.0,0.0,40.0,31195.6,40.0,31195.6,0.0,0.0,2.0,1559.78,38.0,29635.82
Экран двухсторонний с тканевой накладкой,70,357875.7,21.36,70.0,357875.7,0.0,0.0,0.0,0.0,70.0,357875.7,02-0000000017,ед,70.0,357875.7,0.0,0.0,0.0,0.0,70.0,357875.7,70.0,357875.7,0.0,0.0,0.0,0.0,70.0,357875.7,70.0,357875.7,0.0,0.0,0.0,0.0,70.0,357875.7
Экран двухсторонний тканевый,110,417574.3,21.36,110.0,417574.3,0.0,0.0,0.0,0.0,110.0,417574.3,02-0000000017,ед,110.0,417574.3,0.0,0.0,0.0,0.0,110.0,417574.3,110.0,417574.3,0.0,0.0,0.0,0.0,110.0,417574.3,110.0,417574.3,0.0,0.0,0.0,0.0,110.0,417574.3
Экран для рабочей станции,10,12538.800000000001,21.36,10.0,12538.8,0.0,0.0,0.0,0.0,10.0,12538.8,02-0000000017,ед,10.0,12538.8,0.0,0.0,0.0,0.0,10.0,12538.8,10.0,12538.8,0.0,0.0,0.0,0.0,10.0,12538.8,10.0,12538.8,0.0,0.0,0.0,0.0,10.0,12538.8
Экран на рабочий стол коллекции ТандемА,37,134388.6,105.36,37.0,134388.6,0.0,0.0,0.0,0.0,37.0,134388.6,02-000000002572,шт,37.0,134388.6,0.0,0.0,0.0,0.0,37.0,134388.6,37.0,134388.6,0.0,0.0,0.0,0.0,37.0,134388.6,37.0,134388.6,0.0,0.0,0.0,0.0,37.0,134388.6
Экран разделительный для стола из древесины Древесных материалов,23,88067.23,105.36,23.0,88067.23,0.0,0.0,0.0,0.0,23.0,88067.23,02-000000001794,шт,23.0,88067.23,0.0,0.0,0.0,0.0,23.0,88067.23,23.0,88067.23,0.0,0.0,0.0,0.0,23.0,88067.23,23.0,88067.23,0.0,0.0,0.0,0.0,23.0,88067.23
Экран фронтальный двухсторонний с тканевой накладкой,37,280312.0,105.36,37.0,280312.0,0.0,0.0,0.0,0.0,37.0,280312.0,02-000000001776,шт,37.0,280312.0,0.0,0.0,0.0,0.0,37.0,280312.0,37.0,280312.0,0.0,0.0,0.0,0.0,37.0,280312.0,37.0,280312.0,0.0,0.0,0.0,0.0,37.0,280312.0
Электрочайник BOSCH TWK3A013,5,9782.5,21.34,5.0,9782.5,0.0,0.0,0.0,0.0,5.0,9782.5,02-0000000017,ед,5.0,9782.5,0.0,0.0,0.0,0.0,5.0,9782.5,5.0,9782.5,0.0,0.0,0.0,0.0,5.0,9782.5,5.0,9782.5,0.0,0.0,0.0,0.0,5.0,9782.5
вода питьевая МИЯ 0,111,59878.23,105.36,193.0,98244.72,0.0,0.0,130.0,66175.2,63.0,32069.52,02-000000001077,упак,63.0,32069.52,200.0,105600.0,70.0,36642.08,193.0,101027.44,193.0,101027.44,300.0,158400.0,298.0,156814.15,195.0,102613.29,195.0,102613.29,150.0,82437.0,234.0,125172.06,111.0,59878.23
