Quarter,Category,Code,Name,Measure,Start Amount,Start Cost,Flow In Amount,Flow In Cost,Flow Out Amount,Flow Out Cost,End Amount,End Cost
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,Тумба мобильная для персонала,ед,1.0,8048.04,,,,,1.0,8048.04
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,75.0,270624.75,,,,,75.0,270624.75
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, альпийский дуб",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, слива",ед,86.0,310316.38,,,,,86.0,310316.38
20222,21.36,02-0000000017,"Тумба мобильная, слива",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, слива",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, слива",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба мобильная, слива",ед,1.0,3608.33,,,,,1.0,3608.33
20222,21.36,02-0000000017,"Тумба офисная выкатная, каркас из древесины(древесных материалов)",ед,150.0,773095.5,,,,,150.0,773095.5
20222,21.36,02-0000000017,Тумба офисная под оргтехнику/сервисная из древесины(древесных материалов),ед,10.0,44729.8,,,,,10.0,44729.8
20222,21.36,02-0000000017,Тумба под оргтехнику,ед,1.0,5020.9,,,,,1.0,5020.9
20222,21.36,02-0000000017,Тумба под оргтехнику,ед,1.0,5020.9,,,,,1.0,5020.9
